source,target,length_m,highway,osm_way_id
365054004,261145119,151.513,residential,171244105
261191254,1831544536,56.402,residential,171244106
1831544536,261191254,56.402,residential,171244106
1831544536,1831544537,81.101,residential,171244106
1831544537,1831544536,81.101,residential,171244106
1831544537,365054394,11.05,residential,171244106
365054394,1831544537,11.05,residential,171244106
365054394,8178703815,50.889,residential,171244106
8178703815,365054394,50.889,residential,171244106
1823071143,261147084,135.405,residential,171244107
261147084,1823071143,135.405,residential,171244107
4081947279,367756267,55.761,residential,171244108
367756267,4081947279,55.761,residential,171244108
261156595,2189211215,35.564,residential,171420220
2189211215,2189210958,31.907,residential,171420220
2189210958,261156596,72.543,residential,171420220
1827866505,459406452,12.561,residential,171810348
459406452,1827866505,12.561,residential,171810348
459406452,4606626630,43.292,residential,171810348
4606626630,459406452,43.292,residential,171810348
4606626630,261223070,49.623,residential,171810348
261223070,4606626630,49.623,residential,171810348
261223070,4604256938,48.357,residential,171810348
4604256938,261223070,48.357,residential,171810348
4604256938,261294283,51.555,residential,171810348
261294283,4604256938,51.555,residential,171810348
261294283,261165760,97.457,residential,171810348
261165760,261294283,97.457,residential,171810348
261165760,261210916,98.868,residential,171810348
261210916,261165760,98.868,residential,171810348
261210916,261304593,97.277,residential,171810348
261304593,261210916,97.277,residential,171810348
261304593,261168932,99.292,residential,171810348
261168932,261304593,99.292,residential,171810348
261210914,261312546,99.714,residential,171810349
261312546,261210914,99.714,residential,171810349
261312546,261168930,100.123,residential,171810349
261168930,261312546,100.123,residential,171810349
1827936181,257951216,30.819,secondary,171819294
257951216,740367944,15.018,secondary,171819294
740367944,257951215,18.754,secondary,171819294
1827936185,258934287,32.089,secondary,171819296
258934287,740367949,18.775,secondary,171819296
740367949,258934288,38.559,secondary,171819296
258934288,740367951,32.732,secondary,171819296
740367951,4335578855,8.461,secondary,171819296
739118620,739118621,16.65,trunk,171819297
739118621,739118622,13.613,trunk,171819297
739118622,739118623,14.311,trunk,171819297
739118623,739118624,16.059,trunk,171819297
739118624,739118625,16.318,trunk,171819297
739118625,739118626,17.28,trunk,171819297
739118626,739118627,25.816,trunk,171819297
739118627,739118628,14.358,trunk,171819297
739118628,739118629,19.399,trunk,171819297
739118629,739118630,14.272,trunk,171819297
739118630,739118631,14.119,trunk,171819297
739118631,739118632,13.68,trunk,171819297
739118632,739118634,13.418,trunk,171819297
739118634,739118635,14.359,trunk,171819297
739118635,619030944,17.854,trunk,171819297
1831442004,5455060351,9.369,secondary_link,172214898
5455060351,1831442001,6.181,secondary_link,172214898
1831442001,8978751757,2.68,secondary_link,172214898
8978751757,2165065760,5.118,secondary_link,172214898
2165065760,1831442006,9.896,secondary_link,172214898
261191249,367756627,7.372,residential,172465516
367756627,367756637,43.645,residential,172465516
367756637,261157787,49.916,residential,172465516
261157787,367756642,51.261,residential,172465516
367756642,1867555559,41.244,residential,172465516
1867555559,261191250,8.202,residential,172465516
261191250,1867555560,10.187,residential,172465516
1867555560,367756648,42.233,residential,172465516
367756648,261191251,48.577,residential,172465516
261191251,367756663,52.325,residential,172465516
367756663,261191252,48.743,residential,172465516
261191252,367756656,52.297,residential,172465516
367756656,4081947302,49.855,residential,172465516
4081947302,367756586,51.876,residential,172465516
367756586,1823071139,40.831,residential,172465516
1823071139,261191253,9.223,residential,172465516
261191253,367756250,9.604,residential,172465516
367756250,367756514,42.441,residential,172465516
367756514,261191254,49.023,residential,172465516
261191254,367756555,52.619,residential,172465516
367756555,261186005,50.463,residential,172465516
261186005,367756562,50.022,residential,172465516
367756562,261191255,50.302,residential,172465516
261191255,367756536,50.643,residential,172465516
261191247,1633545203,43.152,residential,172465517
1633545203,261191247,43.152,residential,172465517
261155528,7495871540,43.723,residential,172700256
7495871540,261155528,43.723,residential,172700256
7495871540,261144563,27.73,residential,172700256
261144563,7495871540,27.73,residential,172700256
261144563,2418133606,54.662,residential,172700256
2418133606,261144563,54.662,residential,172700256
2418133606,261155527,50.548,residential,172700256
261155527,2418133606,50.548,residential,172700256
261155527,2418133597,50.232,residential,172700256
2418133597,261155527,50.232,residential,172700256
2418133597,261155526,50.423,residential,172700256
261155526,2418133597,50.423,residential,172700256
261155526,2418133611,50.24,residential,172700256
2418133611,261155526,50.24,residential,172700256
2418133611,261155525,51.129,residential,172700256
261155525,2418133611,51.129,residential,172700256
261155525,2418133652,49.093,residential,172700256
2418133652,261155525,49.093,residential,172700256
2418133652,261155524,54.538,residential,172700256
261155524,2418133652,54.538,residential,172700256
261155524,261155523,135.467,residential,172700256
261155523,261155524,135.467,residential,172700256
261155523,5495427563,55.876,residential,172700256
5495427563,261155523,55.876,residential,172700256
5495427563,5495427571,37.115,residential,172700256
5495427571,5495427563,37.115,residential,172700256
5495427571,261155522,37.356,residential,172700256
261155522,5495427571,37.356,residential,172700256
261155522,1835789163,39.55,residential,172700256
1835789163,261155522,39.55,residential,172700256
1835789163,261155521,11.673,residential,172700256
261155521,1835789163,11.673,residential,172700256
261159309,677227330,52.295,residential,172709489
677227330,261159306,50.457,residential,172709489
261159306,677227287,49.992,residential,172709489
677227287,261159305,50.524,residential,172709489
261159305,677227284,50.217,residential,172709489
677227284,261159304,52.894,residential,172709489
261159304,677227277,47.996,residential,172709489
677227277,261152702,49.493,residential,172709489
261152702,677227273,49.676,residential,172709489
677227273,261159303,50.84,residential,172709489
261159303,677227291,50.125,residential,172709489
677227291,261159302,51.314,residential,172709489
261159302,677227300,50.341,residential,172709489
677227300,261159301,49.352,residential,172709489
261159301,1505262282,52.104,residential,172709489
1505262282,261159300,51.472,residential,172709489
261159300,2398914180,64.844,residential,172709489
2398914180,261127109,67.005,residential,172709489
261127109,2398914156,66.398,residential,172709489
2398914156,261159299,66.382,residential,172709489
261159299,2418094868,66.889,residential,172709489
2418094868,261159298,69.583,residential,172709489
261159298,2418093101,65.467,residential,172709489
2418093101,261159297,65.576,residential,172709489
261159297,2418093131,66.922,residential,172709489
2418093131,261159296,68.394,residential,172709489
261159296,2418093137,65.633,residential,172709489
2418093137,261136985,67.38,residential,172709489
418520458,5493280640,36.563,primary,172912895
5493280640,5493280636,15.974,primary,172912895
5493280636,418520459,62.596,primary,172912895
418520459,5493280635,25.269,primary,172912895
5493280635,4277344607,4.774,primary,172912895
418520464,4619281370,75.19,primary,172912899
4619281370,418520465,128.133,primary,172912899
1839329420,1928070810,46.646,residential,173103676
1928070810,1839329420,46.646,residential,173103676
1928070810,261144931,63.41,residential,173103676
261144931,1928070810,63.41,residential,173103676
261144931,1928071329,64.94,residential,173103676
1928071329,261144931,64.94,residential,173103676
1928071329,261144933,64.253,residential,173103676
261144933,1928071329,64.253,residential,173103676
261144933,1928071336,64.77,residential,173103676
1928071336,261144933,64.77,residential,173103676
1928071336,261144936,62.071,residential,173103676
261144936,1928071336,62.071,residential,173103676
1842027877,1842860933,196.523,residential,173375105
1842860933,1842027877,196.523,residential,173375105
1842860933,1842860932,28.35,residential,173375105
1842860932,1842860933,28.35,residential,173375105
1842860932,251846295,69.526,residential,173375105
251846295,1842860932,69.526,residential,173375105
251846295,1842860931,77.095,residential,173375105
1842860931,251846295,77.095,residential,173375105
1842860931,4838803297,83.332,residential,173375105
4838803297,1842860931,83.332,residential,173375105
1842027970,6335700588,2.276,residential,173375106
6335700588,1842027970,2.276,residential,173375106
6335700588,6335700596,6.097,residential,173375106
6335700596,6335700588,6.097,residential,173375106
6335700596,6335700585,48.795,residential,173375106
6335700585,6335700596,48.795,residential,173375106
6335700585,7625892420,122.33,residential,173375106
7625892420,6335700585,122.33,residential,173375106
7625892420,5716514724,115.316,residential,173375106
5716514724,7625892420,115.316,residential,173375106
