region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
56,fixed_random_bfs,1251033242,512,48,464,983,2000,1969,17,0.850000000,10019.868000000,9985.825500000,9982.259000000,3.552500000,34.042500000,68085,13.350000000,7.680878384,24.055033911,111.853726650,1.121861139,49.504960507,1.000000000
57,history_hotspot_bfs,7057137055,512,46,466,458,2000,1969,132,6.600000000,10019.868000000,9876.445500000,9858.503000000,17.928500000,143.422500000,286845,59.050000000,7.680878384,24.602020768,114.249724247,1.091034942,50.608047434,1.000000000
58,fixed_random_bfs,1436602798,512,37,475,611,2000,1969,0,0.000000000,10019.868000000,10004.963500000,10004.949500000,0.000000000,14.904500000,29809,5.600000000,7.680878384,21.528470339,98.131037250,0.889161072,44.256273743,1.000000000
59,spatial_uniform_bfs,1263990239,512,29,483,784,2000,1969,1,0.050000000,10019.868000000,10016.919500000,10016.649500000,0.256000000,2.948500000,5897,1.450000000,7.680878384,24.353996427,114.477768652,1.128106334,50.141455939,1.000000000
60,history_hotspot_bfs,112613631,512,32,480,404,2000,1969,33,1.650000000,10019.868000000,9961.282500000,9954.481500000,6.787000000,58.585500000,117171,20.950000000,7.680878384,22.518952952,103.142221498,0.872601366,46.258841552,1.000000000
61,fixed_random_bfs,4753112735,512,17,495,272,2000,1969,1,0.050000000,10019.868000000,10018.131500000,10017.861500000,0.256000000,1.736500000,3473,0.950000000,7.680878384,23.044027535,107.073325848,0.945604347,47.426387973,1.000000000
62,fixed_random_bfs,1324799773,512,18,494,306,2000,1969,0,0.000000000,10019.868000000,10019.107000000,10019.093000000,0.000000000,0.761000000,1522,0.400000000,7.680878384,25.261444223,116.139641550,1.088084910,52.058952485,1.000000000
63,history_hotspot_bfs,5849890925,512,33,479,310,2000,1969,61,3.050000000,10019.868000000,9908.266500000,9895.488500000,12.764000000,111.601500000,223203,39.200000000,7.680878384,24.788685483,113.315942350,1.080017598,51.036576294,1.000000000
64,fixed_random_bfs,3250683230,512,34,478,735,2000,1969,36,1.800000000,10019.868000000,9949.495000000,9940.743500000,8.737500000,70.373000000,140746,29.600000000,7.680878384,22.454812648,102.112182902,1.468624345,46.176132779,1.000000000
65,spatial_uniform_bfs,1263990280,512,35,477,1027,2000,1969,1,0.050000000,10019.868000000,10017.582000000,10017.316000000,0.252000000,2.286000000,4572,1.100000000,7.680878384,26.315117578,121.141257400,1.463051274,54.203064310,1.000000000
66,history_hotspot_bfs,12170822363,512,48,464,598,2000,1969,37,1.850000000,10019.868000000,9912.963500000,9905.952500000,6.997000000,106.904500000,213809,35.850000000,7.680878384,26.626842700,125.271561952,1.465546300,54.826304966,1.000000000
67,fixed_random_bfs,1321499596,512,30,482,870,2000,1969,1,0.050000000,10019.868000000,10013.333000000,10013.063000000,0.256000000,6.535000000,13070,3.050000000,7.680878384,22.308081464,103.042361851,1.218248512,45.855432484,1.000000000
68,fixed_random_bfs,278725753,512,29,483,187,2000,1969,0,0.000000000,10019.868000000,10013.757500000,10013.743500000,0.000000000,6.110500000,12221,4.950000000,7.680878384,25.062147707,115.260056201,1.443402292,51.602755748,1.000000000
69,history_hotspot_bfs,474552495,512,43,469,446,2000,1969,81,4.050000000,10019.868000000,9879.424000000,9865.007500000,14.402500000,140.444000000,280888,57.000000000,7.680878384,26.723432635,126.794923253,1.450267736,55.054739649,1.000000000
70,fixed_random_bfs,1322203518,512,15,497,146,2000,1969,0,0.000000000,10019.868000000,10016.877000000,10016.863000000,0.000000000,2.991000000,5982,1.500000000,7.680878384,25.121671207,115.328856201,1.231754615,51.748522501,1.000000000
71,history_hotspot_bfs,4656695032,512,40,472,854,2000,1969,40,2.000000000,10019.868000000,9938.483000000,9929.154000000,9.315000000,81.385000000,162770,27.500000000,7.680878384,25.535182847,116.412715901,1.468981496,52.552756292,1.000000000
72,fixed_random_bfs,1131291352,512,32,480,494,2000,1969,8,0.400000000,10019.868000000,9965.114000000,9963.695500000,1.404500000,54.754000000,109508,38.900000000,7.680878384,25.053377495,116.056829050,1.599330231,51.599838038,1.000000000
